,CODIGO  ,DESCRICAO DO INSUMO,UNIDADE,ORIGEM DO PRECO,  PRECO MEDIANO R$
4751,41783,"TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI *800* MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)",M     ,CR,"1.257,99"
4752,41786,"TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 1200 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)",M     ,CR,"2.678,31"
4753,41779,"TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 250 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)",M     ,CR,"137,81"
4754,41780,"TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 300 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)",M     ,CR,"215,91"
4755,41782,"TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 600 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)",M     ,CR,"773,42"
4756,38130,"TUBO CPVC SOLDAVEL, 35 MM, AGUA QUENTE PREDIAL (NBR 15884)",M     ,CR,"49,86"
4757,21123,"TUBO CPVC, SOLDAVEL, 15 MM, AGUA QUENTE PREDIAL (NBR 15884)",M     ,C ,"14,15"
4758,21124,"TUBO CPVC, SOLDAVEL, 22 MM, AGUA QUENTE PREDIAL (NBR 15884)",M     ,CR,"25,09"
4759,21125,"TUBO CPVC, SOLDAVEL, 28 MM, AGUA QUENTE PREDIAL (NBR 15884)",M     ,CR,"40,27"
4760,38028,"TUBO CPVC, SOLDAVEL, 42 MM, AGUA QUENTE PREDIAL (NBR 15884)",M     ,CR,"68,33"
4761,38029,"TUBO CPVC, SOLDAVEL, 54 MM, AGUA QUENTE PREDIAL (NBR 15884)",M     ,CR,"104,17"
4762,38030,"TUBO CPVC, SOLDAVEL, 73 MM, AGUA QUENTE PREDIAL (NBR 15884)",M     ,CR,"160,00"
4763,38031,"TUBO CPVC, SOLDAVEL, 89 MM, AGUA QUENTE PREDIAL (NBR 15884)",M     ,CR,"253,54"
4764,39735,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1 1/8"" (28 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"100,81"
4765,39734,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1 3/8"" (35 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"119,57"
4766,39736,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1 5/8"" (42 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"136,46"
4767,39737,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1/2"" (12 MM), E= 19 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"18,35"
4768,39738,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1/4"" (6 MM), E= 9 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"6,64"
4769,39739,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1"" (25 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"94,37"
4770,39733,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 2 1/8"" (54 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"163,31"
4771,39854,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 2 5/8"" (*64* MM), E= *32* MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"165,62"
4772,39740,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 3/4"" (18 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"90,62"
4773,39741,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 3/8"" (10 MM), E= 19 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"16,70"
4774,39853,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 5/8"" (15 MM), E= 19 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"21,93"
4775,39742,"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 7/8"" (22 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/mK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000",M     ,AS,"72,84"
4776,39749,"TUBO DE COBRE CLASSE ""A"", DN = 1 "" (28 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"112,56"
4777,39751,"TUBO DE COBRE CLASSE ""A"", DN = 1 1/2 "" (42 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"204,54"
4778,39750,"TUBO DE COBRE CLASSE ""A"", DN = 1 1/4 "" (35 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"170,01"
4779,39747,"TUBO DE COBRE CLASSE ""A"", DN = 1/2 "" (15 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"54,68"
4780,39753,"TUBO DE COBRE CLASSE ""A"", DN = 2 1/2 "" (66 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"376,50"
4781,39754,"TUBO DE COBRE CLASSE ""A"", DN = 3 "" (79 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"554,69"
4782,39748,"TUBO DE COBRE CLASSE ""A"", DN = 3/4 "" (22 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"88,48"
4783,39755,"TUBO DE COBRE CLASSE ""A"", DN = 4 "" (104 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"841,04"
4784,12742,"TUBO DE COBRE CLASSE ""E"", DN = 104 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"665,96"
4785,12713,"TUBO DE COBRE CLASSE ""E"", DN = 15 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"35,32"
4786,12743,"TUBO DE COBRE CLASSE ""E"", DN = 22 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"60,76"
4787,12744,"TUBO DE COBRE CLASSE ""E"", DN = 28 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"77,11"
4788,12745,"TUBO DE COBRE CLASSE ""E"", DN = 35 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"111,98"
4789,12746,"TUBO DE COBRE CLASSE ""E"", DN = 42 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"151,22"
4790,12747,"TUBO DE COBRE CLASSE ""E"", DN = 54 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"219,30"
4791,12748,"TUBO DE COBRE CLASSE ""E"", DN = 66 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"308,95"
4792,12749,"TUBO DE COBRE CLASSE ""E"", DN = 79 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M     ,AS,"451,63"
4793,39726,"TUBO DE COBRE CLASSE ""I"", DN = 1 "" (28 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"148,34"
4794,39728,"TUBO DE COBRE CLASSE ""I"", DN = 1 1/2 "" (42 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"260,72"
4795,39727,"TUBO DE COBRE CLASSE ""I"", DN = 1 1/4 "" (35 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"214,55"
4796,39724,"TUBO DE COBRE CLASSE ""I"", DN = 1/2 "" (15 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"65,69"
4797,39729,"TUBO DE COBRE CLASSE ""I"", DN = 2 "" (54 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"361,04"
4798,39730,"TUBO DE COBRE CLASSE ""I"", DN = 2 1/2 "" (66 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"468,44"
4799,39731,"TUBO DE COBRE CLASSE ""I"", DN = 3 "" (79 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"693,79"
4800,39725,"TUBO DE COBRE CLASSE ""I"", DN = 3/4 "" (22 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"107,07"
4801,39732,"TUBO DE COBRE CLASSE ""I"", DN = 4"" (104 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M     ,AS,"1.021,22"
4802,39660,"TUBO DE COBRE FLEXIVEL, D = 1/2 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M     ,AS,"46,53"
4803,39662,"TUBO DE COBRE FLEXIVEL, D = 1/4 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M     ,AS,"22,30"
4804,39661,"TUBO DE COBRE FLEXIVEL, D = 3/16 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M     ,AS,"15,21"
4805,39666,"TUBO DE COBRE FLEXIVEL, D = 3/4 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M     ,AS,"70,00"
4806,39664,"TUBO DE COBRE FLEXIVEL, D = 3/8 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M     ,AS,"34,31"
4807,39663,"TUBO DE COBRE FLEXIVEL, D = 5/16 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M     ,AS,"27,43"
4808,39665,"TUBO DE COBRE FLEXIVEL, D = 5/8 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M     ,AS,"57,88"
4809,39752,"TUBO DE COBRE, CLASSE ""A"", DN = 2"" (54 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M     ,AS,"291,04"
4810,7725,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE = 600 MM",M     ,AS,"195,00"
4811,7753,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1000 MM",M     ,AS,"380,16"
4812,13256,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1100 MM",M     ,AS,"532,56"
4813,7757,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1200 MM",M     ,AS,"567,79"
4814,7758,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1500 MM",M     ,AS,"822,60"
4815,7759,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 2000 MM",M     ,AS,"2.279,43"
4816,40334,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 300 MM",M     ,AS,"89,30"
4817,7745,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM",M     ,AS,"100,77"
4818,7714,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM",M     ,AS,"120,44"
4819,7742,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 700 MM",M     ,AS,"265,78"
4820,7750,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 800 MM",M     ,AS,"324,45"
4821,7756,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 900 MM",M     ,AS,"372,79"
4822,7765,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1000 MM",M     ,AS,"417,85"
4823,12569,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1100 MM",M     ,AS,"576,80"
4824,7766,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1200 MM",M     ,AS,"612,85"
4825,7767,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1500 MM",M     ,AS,"879,95"
4826,7727,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 2000 MM",M     ,AS,"2.556,30"
4827,7760,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 300 MM",M     ,AS,"101,59"
4828,7761,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM",M     ,AS,"106,51"
4829,7752,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM",M     ,AS,"129,45"
4830,7762,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 600 MM",M     ,AS,"169,19"
4831,7722,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 700 MM",M     ,AS,"258,90"
4832,7763,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 800 MM",M     ,AS,"315,44"
4833,7764,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 900 MM",M     ,AS,"376,89"
4834,12572,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1000 MM",M     ,AS,"532,56"
4835,12573,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1100 MM",M     ,AS,"700,52"
4836,12574,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1200 MM",M     ,AS,"847,02"
4837,12575,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1500 MM",M     ,AS,"1.286,34"
4838,12576,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM",M     ,AS,"155,67"
4839,12577,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM",M     ,AS,"209,74"
4840,12578,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 600 MM",M     ,AS,"253,99"
4841,12579,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 700 MM",M     ,AS,"437,52"
4842,12580,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 800 MM",M     ,AS,"455,87"
4843,12581,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 900 MM",M     ,AS,"488,31"
4844,7720,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 1000 MM",M     ,AS,"763,61"
4845,40335,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 300 MM",M     ,AS,"159,76"
4846,7740,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 400 MM",M     ,AS,"163,86"
4847,7741,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 500 MM",M     ,AS,"303,15"
4848,7774,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 600 MM",M     ,AS,"371,97"
4849,7744,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 700 MM",M     ,AS,"485,86"
4850,7773,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 800 MM",M     ,AS,"496,59"
4851,7754,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 900 MM",M     ,AS,"752,96"
4852,7735,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 1000 MM",M     ,AS,"975,00"
4853,7755,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 400 MM",M     ,AS,"193,36"
4854,7776,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 500 MM",M     ,AS,"403,10"
4855,7743,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 600 MM",M     ,AS,"426,86"
4856,7733,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 700 MM",M     ,AS,"557,14"
4857,7775,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 800 MM",M     ,AS,"610,39"
4858,7734,"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 900 MM",M     ,AS,"864,39"
4859,37449,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 200 MM",M     ,CR,"20,21"
4860,37450,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 300 MM",M     ,CR,"28,30"
4861,37451,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 400 MM",M     ,CR,"39,51"
4862,37452,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 500 MM",M     ,CR,"57,43"
4863,37453,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 600 MM",M     ,CR,"66,13"
4864,7778,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 200 MM",M     ,CR,"24,81"
4865,7796,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 300 MM",M     ,C ,"34,00"
4866,7781,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM",M     ,CR,"40,17"
4867,7795,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM",M     ,CR,"59,79"
4868,7791,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 600 MM",M     ,CR,"71,58"
4869,7783,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 200 MM",M     ,CR,"25,36"
4870,7790,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 300 MM",M     ,CR,"39,97"
4871,7785,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM",M     ,CR,"44,10"
4872,7792,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM",M     ,CR,"62,55"
4873,7793,"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 600 MM",M     ,CR,"73,88"
4874,13159,"TUBO DE CONCRETO SIMPLES PARA ESGOTO SANITARIO, CLASSE ES, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 400 MM",M     ,CR,"64,32"
4875,13168,"TUBO DE CONCRETO SIMPLES PARA ESGOTO SANITARIO, CLASSE ES, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 500 MM",M     ,CR,"78,10"
4876,13173,"TUBO DE CONCRETO SIMPLES PARA ESGOTO SANITARIO, CLASSE ES, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 600 MM",M     ,CR,"105,67"
4877,12583,"TUBO DE CONCRETO SIMPLES POROSO PARA DRENAGEM (DRENO POROSO), COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 200 MM",M     ,CR,"21,13"
4878,12584,"TUBO DE CONCRETO SIMPLES POROSO PARA DRENAGEM (DRENO POROSO), COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 300 MM",M     ,CR,"27,56"
4879,12613,"TUBO DE DESCARGA, TIPO BENGALA, PARA LIGACAO CAIXA DE DESCARGA - EMBUTIR, PVC, 40 MM X 150 CM",UN    ,CR,"19,82"
4880,1031,"TUBO DE DESCIDA EXTERNO DE PVC PARA CAIXA DE DESCARGA EXTERNA ALTA - 40 MM X 1,60 M",UN    ,CR,"12,88"
