,CODIGO  ,DESCRICAO DO INSUMO,UNIDADE,ORIGEM DO PRECO,  PRECO MEDIANO R$
4048,42432,"ROTACAO DIAGONAL DUPLA, APARELHO TRIPLO, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI",UN    ,AS,"2.128,90"
4049,42437,"ROTACAO VERTICAL DUPLO, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI",UN    ,AS,"1.618,53"
4050,1116,"RUFO EXTERNO DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 25 CM",M     ,CR,"26,31"
4051,1115,"RUFO EXTERNO DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 28 CM",M     ,CR,"31,52"
4052,1113,"RUFO EXTERNO/INTERNO DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM",M     ,CR,"36,85"
4053,1114,"RUFO INTERNO DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 50 CM",M     ,CR,"43,90"
4054,40873,"RUFO INTERNO/EXTERNO DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 25 CM",M     ,CR,"34,35"
4055,20214,RUFO PARA TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA (SEM AMIANTO),UN    ,CR,"56,43"
4056,7237,"RUFO PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, ABA *260* MM, COMPRIMENTO 1100 MM (SEM AMIANTO)",UN    ,CR,"55,24"
4057,11757,SABONETEIRA DE PAREDE EM METAL CROMADO,UN    ,C ,"37,00"
4058,11758,SABONETEIRA PLASTICA TIPO DISPENSER PARA SABONETE LIQUIDO COM RESERVATORIO 800 A 1500 ML,UN    ,C ,"52,50"
4059,37526,"SACO DE RAFIA PARA ENTULHO, NOVO, LISO (SEM CLICHE), *60 x 90* CM",UN    ,AS,"4,34"
4060,6076,SAIBRO PARA ARGAMASSA (COLETADO NO COMERCIO),M3    ,C ,"60,42"
4061,13109,"SAPATA DE PVC ADITIVADO NERVURADO D = 6""",UN    ,AS,"277,13"
4062,13110,"SAPATA DE PVC ADITIVADO NERVURADO D = 8""",UN    ,AS,"364,72"
4063,7581,"SAPATILHA EM ACO GALVANIZADO PARA CABOS COM DIAMETRO NOMINAL ATE 5/8""",UN    ,CR,"6,74"
4064,4509,"SARRAFO *2,5 X 10* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M     ,CR,"3,08"
4065,4512,"SARRAFO *2,5 X 5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M     ,CR,"1,47"
4066,4517,"SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M     ,CR,"2,12"
4067,20206,"SARRAFO APARELHADO *2 X 10* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M     ,CR,"8,42"
4068,4460,"SARRAFO NAO APARELHADO *2,5 X 10* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO -  BRUTA",M     ,CR,"8,64"
4069,4417,"SARRAFO NAO APARELHADO *2,5 X 7* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO -  BRUTA",M     ,CR,"6,66"
4070,4415,"SARRAFO NAO APARELHADO 2,5 X 5 CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO -  BRUTA",M     ,CR,"4,63"
4071,37373,SEGURO - HORISTA (COLETADO CAIXA),H     ,C ,"0,06"
4072,40864,SEGURO - MENSALISTA (COLETADO CAIXA),MES   ,C ,"11,80"
4073,4734,"SEIXO ROLADO PARA APLICACAO EM CONCRETO (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3    ,CR,"268,14"
4074,6085,SELADOR ACRILICO OPACO PREMIUM INTERIOR/EXTERIOR,L     ,C ,"7,17"
4075,38396,"SELADOR HORIZONTAL PARA FITA DE ACO 1 """,UN    ,CR,"512,24"
4076,11622,SELANTE A BASE DE ALCATRAO E POLIURETANO PARA JUNTAS HORIZONTAIS,KG    ,CR,"68,20"
4077,43143,"SELANTE ACRILICO PARA TRATAMENTO / ACABAMENTO SUPERFICIAL DE CONCRETO ESTAMPADO, APARENTE, PEDRAS E OUTROS",L     ,CR,"25,76"
4078,7317,SELANTE DE BASE ASFALTICA PARA VEDACAO,KG    ,CR,"36,86"
4079,142,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,310ML ,CR,"32,18"
4080,43142,"SELANTE MONOCOMPONENTE A BASE DE SILICONE DE BAIXO MODULO, PARA JUNTAS DE PAVIMENTACAO",L     ,CR,"146,17"
4081,38123,SELANTE TIPO VEDA CALHA PARA METAL E FIBROCIMENTO,KG    ,CR,"45,33"
4082,42701,"SELIM COMPACTO EM PVC, SEM TRAVA,  DN 150 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)",UN    ,AS,"59,10"
4083,42702,"SELIM COMPACTO EM PVC, SEM TRAVA,  DN 200 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)",UN    ,AS,"105,02"
4084,37955,"SELIM COMPACTO EM PVC, SEM TRAVAS,  DN 300 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)",UN    ,AS,"136,10"
4085,42699,"SELIM PVC, COM TRAVA, JE, 90 GRAUS,  DN 125 X 100 MM OU 150 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)",UN    ,AS,"36,10"
4086,42700,"SELIM PVC, SOLDAVEL, SEM TRAVA, JE, 90 GRAUS,  DN 200 X 100 MM, PARA REDE COLETORA ESGOTO (NBR 10569)",UN    ,AS,"102,92"
4087,37743,"SEMIRREBOQUE COM DOIS EIXOS EM TANDEM TIPO BASCULANTE COM CACAMBA METALICA 14 M3  (INCLUI MONTAGEM, NAO INCLUI CAVALO MECANICO)",UN    ,AS,"217.162,48"
4088,37744,"SEMIRREBOQUE COM TRES EIXOS EM TANDEM TIPO BASCULANTE COM CACAMBA METALICA 18 M3 (INCLUI MONTAGEM, NAO INCLUI CAVALO MECANICO)",UN    ,AS,"255.342,23"
4089,37741,"SEMIRREBOQUE COM TRES EIXOS, PARA TRANSPORTE DE CARGA SECA, DIMENSOES APROXIMADAS 2,60 X 12,50 X 0,50 M (NAO INCLUI CAVALO MECANICO)",UN    ,AS,"197.464,65"
4090,39396,"SENSOR DE PRESENCA BIVOLT COM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA, POTENCIA MAXIMA *1000* W, USO EXTERNO",UN    ,AS,"95,27"
4091,39392,"SENSOR DE PRESENCA BIVOLT DE PAREDE COM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA POTENCIA MAXIMA *1000* W, USO INTERNO",UN    ,AS,"107,47"
4092,39393,"SENSOR DE PRESENCA BIVOLT DE PAREDE SEM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA POTENCIA MAXIMA *1000* W, USO INTERNO",UN    ,AS,"66,46"
4093,39394,"SENSOR DE PRESENCA BIVOLT DE TETO COM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA POTENCIA MAXIMA *1000* W, USO INTERNO",UN    ,AS,"74,80"
4094,39395,"SENSOR DE PRESENCA BIVOLT DE TETO SEM FOTOCELULA PARA QUALQUER TIPO DE LAMPADA POTENCIA MAXIMA *900* W, USO INTERNO",UN    ,AS,"69,56"
4095,14618,"SERRA CIRCULAR DE BANCADA COM MOTOR ELETRICO, POTENCIA DE *1600* W, PARA DISCO DE DIAMETRO DE 10"" (250 MM)",UN    ,AS,"1.279,01"
4096,40269,"SERRA CIRCULAR DE BANCADA, MODELO PICA-PAU, DIAMETRO DE 350 MM. CARACTERISTICAS DO MOTOR: TRIFASICO, POTENCIA DE 5 HP, FREQUENCIA DE 60 HZ",UN    ,AS,"5.153,07"
4097,6110,SERRALHEIRO (HORISTA),H     ,CR,"23,67"
4098,40910,SERRALHEIRO (MENSALISTA),MES   ,CR,"4.177,62"
4099,6111,SERVENTE DE OBRAS,H     ,C ,"16,88"
4100,41084,SERVENTE DE OBRAS (MENSALISTA),MES   ,CR,"2.978,11"
4101,44535,SERVICO DE BOMBEAMENTO DE CONCRETO COM CONSUMO MINIMO DE 40  M3,M3    ,CR,"41,24"
4102,38637,"SIFAO EM METAL CROMADO PARA PIA AMERICANA, 1.1/2 X 1.1/2 """,UN    ,CR,"261,99"
4103,6150,"SIFAO EM METAL CROMADO PARA PIA AMERICANA, 1.1/2 X 2 """,UN    ,CR,"265,20"
4104,6136,"SIFAO EM METAL CROMADO PARA PIA OU LAVATORIO, 1 X 1.1/2 """,UN    ,C ,"208,46"
4105,38638,"SIFAO EM METAL CROMADO PARA TANQUE, 1.1/4 X 1.1/2 """,UN    ,CR,"220,77"
4106,20262,"SIFAO PLASTICO EXTENSIVEL UNIVERSAL, TIPO COPO",UN    ,CR,"12,72"
4107,6148,"SIFAO PLASTICO FLEXIVEL SAIDA VERTICAL PARA COLUNA LAVATORIO, 1 X 1.1/2 """,UN    ,C ,"8,45"
4108,6145,"SIFAO PLASTICO TIPO COPO PARA PIA AMERICANA 1.1/2 X 1.1/2 """,UN    ,CR,"15,15"
4109,6149,"SIFAO PLASTICO TIPO COPO PARA PIA OU LAVATORIO, 1 X 1.1/2 """,UN    ,CR,"14,30"
4110,6146,"SIFAO PLASTICO TIPO COPO PARA TANQUE, 1.1/4 X 1.1/2 """,UN    ,CR,"15,17"
4111,44536,SILICA ATIVA PARA ADICAO EM CONCRETO E  ARGAMASSA,KG    ,CR,"2,70"
4112,39961,SILICONE ACETICO USO GERAL INCOLOR 280 G,UN    ,CR,"21,26"
4113,42433,"SIMULADOR DE CAMINHADA TRIPLO, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI",UN    ,AS,"4.205,03"
4114,42434,"SIMULADOR DE CAVALGADA TRIPLO, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI",UN    ,AS,"4.544,14"
4115,42435,"SIMULADOR DE REMO INDIVIDUAL, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI",UN    ,AS,"2.265,99"
4116,38061,"SINALIZADOR NOTURNO SIMPLES PARA PARA-RAIOS, SEM RELE FOTOELETRICO",UN    ,CR,"51,03"
4117,20250,SISAL EM FIBRA,KG    ,AS,"19,56"
4118,13388,SOLDA EM BARRA DE ESTANHO-CHUMBO 50/50,KG    ,CR,"181,03"
4119,39914,"SOLDA EM VARETA FOSCOPER, D = *2,5* MM  X COMPRIMENTO 500 MM",KG    ,AS,"289,41"
4120,12732,"SOLDA ESTANHO/COBRE PARA CONEXOES DE COBRE, FIO 2,5 MM, CARRETEL 500 GR (SEM CHUMBO)",UN    ,AS,"333,94"
4121,6160,SOLDADOR,H     ,C ,"22,63"
4122,41087,SOLDADOR (MENSALISTA),MES   ,CR,"3.993,37"
4123,6166,"SOLDADOR ELETRICO (PARA SOLDA A SER TESTADA COM RAIOS ""X"")",H     ,CR,"20,54"
4124,41088,"SOLDADOR ELETRICO (PARA SOLDA A SER TESTADA COM RAIOS ""X"") (MENSALISTA)",MES   ,CR,"3.627,16"
4125,20232,"SOLEIRA EM GRANITO, POLIDO, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, L= *15* CM, E=  *2,0* CM",M     ,CR,"73,74"
4126,10856,"SOLEIRA PRE-MOLDADA EM GRANILITE, MARMORITE OU GRANITINA, L = *15 CM",M     ,AS,"75,56"
4127,4828,"SOLEIRA/ PEITORIL EM MARMORE, POLIDO, BRANCO COMUM, L= *15* CM, E=  *2* CM,  CORTE RETO",M     ,CR,"76,85"
4128,20249,"SOLEIRA/ TABEIRA EM MARMORE, POLIDO, BRANCO COMUM, L= 5 CM, E=  *2,0* CM",M     ,CR,"42,08"
4129,11609,"SOLUCAO ASFALTICA ELASTOMERICA PARA IMPRIMACAO, APLICACAO A FRIO",L     ,CR,"11,33"
4130,20083,"SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3",UN    ,CR,"82,03"
4131,10691,SOLVENTE PARA COLA (PARA LAMINADO MELAMINICO) A BASE DE RESINA SINTETICA,L     ,CR,"58,54"
4132,12295,"SOQUETE DE BAQUELITE BASE E27, PARA LAMPADAS",UN    ,CR,"4,15"
4133,12296,"SOQUETE DE PORCELANA BASE E27, FIXO DE TETO, PARA LAMPADAS",UN    ,CR,"5,37"
4134,12294,"SOQUETE DE PORCELANA BASE E27, PARA USO AO TEMPO, PARA LAMPADAS",UN    ,CR,"12,89"
4135,14543,"SOQUETE DE PVC / TERMOPLASTICO BASE E27, COM CHAVE, PARA LAMPADAS",UN    ,CR,"9,20"
4136,13329,"SOQUETE DE PVC / TERMOPLASTICO BASE E27, COM RABICHO, PARA LAMPADAS",UN    ,C ,"5,40"
4137,21044,"SPRINKLER TIPO PENDENTE, 68 GRAUS CELSIUS (BULBO VERMELHO), ACABAMENTO CROMADO, 1/2"" - 15 MM",UN    ,AS,"29,63"
4138,21045,"SPRINKLER TIPO PENDENTE, 68 GRAUS CELSIUS (BULBO VERMELHO), ACABAMENTO CROMADO, 3/4"" - 20 MM",UN    ,AS,"40,59"
4139,21040,"SPRINKLER TIPO PENDENTE, 68 GRAUS CELSIUS (BULBO VERMELHO), ACABAMENTO NATURAL, 1/2"" - 15 MM",UN    ,AS,"29,00"
4140,21041,"SPRINKLER TIPO PENDENTE, 68 GRAUS CELSIUS (BULBO VERMELHO), ACABAMENTO NATURAL, 3/4"" - 20 MM",UN    ,AS,"35,00"
4141,21047,"SPRINKLER TIPO PENDENTE, 79 GRAUS CELSIUS (BULBO AMARELO), ACABAMENTO CROMADO, 3/4"" - 20 MM",UN    ,AS,"43,69"
4142,21043,"SPRINKLER TIPO PENDENTE, 79 GRAUS CELSIUS (BULBO AMARELO), ACABAMENTO NATURAL, 3/4"" - 20 MM",UN    ,AS,"42,54"
4143,21042,"SPRINKLER TIPO PENDENTE, 79 GRAUS CELSIUS (BULBO AMARELO,) ACABAMENTO NATURAL OU CROMADO, 1/2"" - 15 MM",UN    ,AS,"33,67"
4144,14149,"SUPORTE ""Y"" PARA FITA PERFURADA",CENTO ,AS,"188,84"
4145,38099,"SUPORTE DE FIXACAO PARA ESPELHO / PLACA 4"" X 2"", PARA 3 MODULOS, PARA INSTALACAO DE TOMADAS E INTERRUPTORES (SOMENTE SUPORTE)",UN    ,CR,"1,48"
4146,38100,"SUPORTE DE FIXACAO PARA ESPELHO / PLACA 4"" X 4"", PARA 6 MODULOS, PARA INSTALACAO DE TOMADAS E INTERRUPTORES (SOMENTE SUPORTE)",UN    ,CR,"2,42"
4147,20061,"SUPORTE DE PVC PARA CALHA PLUVIAL, DIAMETRO ENTRE 119 E 170 MM, PARA DRENAGEM PREDIAL",UN    ,AS,"3,17"
4148,7576,"SUPORTE EM ACO GALVANIZADO PARA TRANSFORMADOR PARA POSTE DUPLO T 185 X 95 MM, CHAPA DE 5/16""",UN    ,CR,"276,72"
4149,3384,"SUPORTE GUIA SIMPLES COM ROLDANA EM POLIPROPILENO PARA CHUMBAR, H = 20 CM",UN    ,CR,"8,51"
4150,7572,"SUPORTE ISOLADOR REFORCADO DIAMETRO NOMINAL 5/16"", COM ROSCA SOBERBA E BUCHA",UN    ,CR,"8,34"
4151,3396,"SUPORTE ISOLADOR SIMPLES DIAMETRO NOMINAL 5/16"", COM ROSCA SOBERBA E BUCHA",UN    ,CR,"5,64"
4152,37590,"SUPORTE MAO-FRANCESA EM ACO, ABAS IGUAIS 30 CM, CAPACIDADE MINIMA 60 KG, BRANCO",UN    ,CR,"24,67"
4153,37591,"SUPORTE MAO-FRANCESA EM ACO, ABAS IGUAIS 40 CM, CAPACIDADE MINIMA 70 KG, BRANCO",UN    ,CR,"29,65"
4154,12626,"SUPORTE METALICO PARA CALHA PLUVIAL,  ZINCADO, DOBRADO, DIAMETRO ENTRE 119 E 170 MM, PARA DRENAGEM PREDIAL",UN    ,AS,"15,21"
4155,11033,SUPORTE PARA CALHA DE 150 MM EM FERRO GALVANIZADO,UN    ,CR,"6,39"
4156,390,"SUPORTE PARA TUBO DIAMETRO NOMINAL 2"", COM ROSCA MECANICA",UN    ,CR,"10,20"
4157,42436,"SURF DUPLO, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI",UN    ,AS,"2.371,85"
4158,6193,"TABUA  NAO  APARELHADA  *2,5 X 20* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M     ,CR,"17,31"
4159,6194,"TABUA *2,5 X 15 CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M     ,CR,"4,33"
4160,10567,"TABUA *2,5 X 23* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M     ,CR,"6,86"
4161,6212,"TABUA *2,5 X 30 CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M     ,C ,"10,07"
4162,3993,"TABUA APARELHADA *2,5 X 15* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M2    ,CR,"111,89"
4163,3990,"TABUA APARELHADA *2,5 X 25* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M     ,CR,"21,05"
4164,3992,"TABUA APARELHADA *2,5 X 30* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M     ,CR,"28,42"
4165,6178,"TABUA DE  MADEIRA PARA PISO, CUMARU/IPE CHAMPANHE OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA, *10 X 2* CM",M2    ,CR,"171,41"
4166,6180,"TABUA DE  MADEIRA PARA PISO, CUMARU/IPE CHAMPANHE OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA, *15 X 2* CM",M2    ,C ,"185,00"
4167,6182,"TABUA DE  MADEIRA PARA PISO, IPE (CERNE) OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA, *20 X 2* CM",M2    ,CR,"229,63"
4168,43614,"TABUA NAO APARELHADA *2,5 X 15* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M     ,CR,"14,22"
4169,6189,"TABUA NAO APARELHADA *2,5 X 30* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M     ,CR,"25,26"
4170,6214,"TACO DE MADEIRA PARA PISO, IPE (CERNE) OU EQUIVALENTE DA REGIAO, 7 X 42 CM, E = 2 CM",M2    ,CR,"107,37"
4171,36153,"TALABARTE DE SEGURANCA, 2 MOSQUETOES TRAVA DUPLA *53* MM DE ABERTURA, COM ABSORVEDOR DE ENERGIA",UN    ,CR,"223,36"
4172,10740,"TALHA ELETRICA 3 T, VELOCIDADE  2,1 M / MIN, POTENCIA 1,3 KW",UN    ,AS,"10.540,61"
4173,13914,"TALHA MANUAL DE CORRENTE, CAPACIDADE DE 1 T COM ELEVACAO DE 3 M",UN    ,AS,"762,65"
4174,10742,"TALHA MANUAL DE CORRENTE, CAPACIDADE DE 2 T COM ELEVACAO DE 3 M",UN    ,AS,"1.112,34"
4175,38465,TALHADEIRA COM PUNHO DE PROTECAO *20 X 250* MM,UN    ,CR,"30,93"
4176,7543,"TAMPA CEGA EM PVC PARA CONDULETE 4 X 2""",UN    ,CR,"5,28"
4177,43427,"TAMPA DE CONCRETO ARMADO PARA FOSSA SEPTICA, DIAMETRO NOMINAL DE 3,00 M E ESPESSURA MINIMA DE 100 MM",UN    ,CR,"1.154,96"
4178,41613,"TAMPA DE CONCRETO ARMADO PARA FOSSA, D = *0,90* M, E = 0,05 M",UN    ,CR,"74,24"
4179,41614,"TAMPA DE CONCRETO ARMADO PARA FOSSA, D = *1,10* M, E = 0,05 M",UN    ,CR,"94,60"
4180,41615,"TAMPA DE CONCRETO ARMADO PARA FOSSA, D = *1,35* M, E = 0,05 M",UN    ,CR,"146,21"
4181,41616,"TAMPA DE CONCRETO ARMADO PARA FOSSA, D = 1,50 M, E = 0,05 M",UN    ,CR,"218,46"
4182,41617,"TAMPA DE CONCRETO ARMADO PARA FOSSA, D = 2,00 M, E = 0,05 M",UN    ,CR,"434,38"
4183,41618,"TAMPA DE CONCRETO ARMADO PARA FOSSA, D = 2,50 M, E = 0,05 M",UN    ,CR,"799,67"
4184,43428,"TAMPA DE CONCRETO ARMADO PARA POCO DE INSPECAO, COM FURO E TAMPINHA, DIAMETRO NOMINAL DE 3,00 M E ESPESSURA MINIMA DE 100 MM",UN    ,CR,"1.404,64"
4185,41619,"TAMPA DE CONCRETO ARMADO PARA POCO, COM  FURO E TAMPINHA, D = *0,90* M, E = 0,05 M",UN    ,CR,"91,00"
4186,41620,"TAMPA DE CONCRETO ARMADO PARA POCO, COM  FURO E TAMPINHA, D = *1,10* M, E = 0,05 M",UN    ,CR,"114,95"
4187,41622,"TAMPA DE CONCRETO ARMADO PARA POCO, COM  FURO E TAMPINHA, D = *1,35* M, E = 0,05 M",UN    ,CR,"199,38"
4188,41623,"TAMPA DE CONCRETO ARMADO PARA POCO, COM  FURO E TAMPINHA, D = 1,50 M, E = 0,05 M",UN    ,CR,"306,55"
4189,41624,"TAMPA DE CONCRETO ARMADO PARA POCO, COM  FURO E TAMPINHA, D = 2,00 M, E = 0,05 M",UN    ,CR,"574,78"
4190,41625,"TAMPA DE CONCRETO ARMADO PARA POCO, COM  FURO E TAMPINHA, D = 2,50 M, E = 0,05 M",UN    ,CR,"884,33"
4191,39352,"TAMPA PARA CONDULETE, EM PVC, PARA TOMADA HEXAGONAL",UN    ,CR,"3,26"
4192,39346,"TAMPA PARA CONDULETE, EM PVC, PARA 1 INTERRUPTOR",UN    ,CR,"3,26"
4193,39350,"TAMPA PARA CONDULETE, EM PVC, PARA 1 MODULO RJ",UN    ,CR,"3,51"
4194,39351,"TAMPA PARA CONDULETE, EM PVC, PARA 2 MODULOS RJ",UN    ,CR,"4,06"
4195,38952,"TAMPAO / CAP, ROSCA FEMEA, METALICO, PARA TUBO PEX, DN 1/2""",UN    ,AS,"4,04"
4196,38953,"TAMPAO / CAP, ROSCA FEMEA, METALICO, PARA TUBO PEX, DN 3/4""",UN    ,AS,"6,37"
4197,38835,"TAMPAO / CAP, ROSCA MACHO, PARA TUBO PEX, DN 1/2""",UN    ,AS,"5,72"
4198,38837,"TAMPAO / CAP, ROSCA MACHO, PARA TUBO PEX, DN 1""",UN    ,AS,"14,88"
4199,38836,"TAMPAO / CAP, ROSCA MACHO, PARA TUBO PEX, DN 3/4""",UN    ,AS,"8,24"
4200,2666,"TAMPAO / TERMINAL / PLUG, D = 1 1/4"" , PARA DUTO CORRUGADO PEAD (CABEAMENTO SUBTERRANEO)",UN    ,CR,"7,57"
4201,2668,"TAMPAO / TERMINAL / PLUG, D = 2"" , PARA DUTO CORRUGADO PEAD (CABEAMENTO SUBTERRANEO)",UN    ,CR,"8,64"
4202,2664,"TAMPAO / TERMINAL / PLUG, D = 3"" , PARA DUTO CORRUGADO PEAD (CABEAMENTO SUBTERRANEO)",UN    ,CR,"12,75"
4203,2662,"TAMPAO / TERMINAL / PLUG, D = 4"" , PARA DUTO CORRUGADO PEAD (CABEAMENTO SUBTERRANEO)",UN    ,CR,"15,64"
4204,20964,"TAMPAO COM CORRENTE, EM LATAO, ENGATE RAPIDO 1 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO",UN    ,CR,"40,21"
4205,10905,"TAMPAO COM CORRENTE, EM LATAO, ENGATE RAPIDO 2 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO",UN    ,CR,"53,95"
4206,42703,"TAMPAO COMPLETO PARA TIL, EM PVC, OCRE, DN 100 MM, PARA REDE COLETORA DE ESGOTO",UN    ,AS,"115,65"
4207,42704,"TAMPAO COMPLETO PARA TIL, EM PVC, OCRE, DN 150 MM, PARA REDE COLETORA DE ESGOTO",UN    ,AS,"177,54"
4208,42705,"TAMPAO COMPLETO PARA TIL, EM PVC, OCRE, DN 200 MM, PARA REDE COLETORA DE ESGOTO",UN    ,AS,"226,52"
4209,42706,"TAMPAO COMPLETO PARA TIL, EM PVC, OCRE, DN 250 MM, PARA REDE COLETORA DE ESGOTO",UN    ,AS,"280,54"
4210,11289,"TAMPAO FOFO ARTICULADO P/ REGISTRO, CLASSE A15 CARGA MAX 1,5 T, *200 X 200* MM",UN    ,AS,"104,18"
4211,11241,"TAMPAO FOFO ARTICULADO P/ REGISTRO, CLASSE A15 CARGA MAXIMA 1,5 T, *400 X 400* MM",UN    ,AS,"260,46"
4212,11301,"TAMPAO FOFO ARTICULADO, CLASSE B125 CARGA MAX 12,5 T, REDONDO TAMPA 600 MM, REDE PLUVIAL/ESGOTO",UN    ,AS,"660,46"
4213,21090,"TAMPAO FOFO ARTICULADO, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA *600 MM, REDE PLUVIAL/ESGOTO",UN    ,AS,"809,30"
4214,14112,"TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, *400 X 600* MM, REDE TELEFONE",UN    ,AS,"337,67"
4215,11315,"TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 300 X 300 MM, REDE PLUVIAL/ESGOTO",UN    ,AS,"158,13"
4216,21071,"TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 400 X 400 MM, REDE PLUVIAL/ESGOTO/ELETRICA",UN    ,AS,"241,86"
4217,11316,"TAMPAO FOFO SIMPLES COM BASE, CLASSE B125 CARGA MAX 12,5 T, REDONDO TAMPA 500 MM, REDE PLUVIAL/ESGOTO",UN    ,AS,"520,93"
4218,6243,"TAMPAO FOFO SIMPLES COM BASE, CLASSE B125 CARGA MAX 12,5 T, REDONDO TAMPA 600 MM, REDE PLUVIAL/ESGOTO",UN    ,AS,"600,00"
4219,6240,"TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 600 MM, REDE PLUVIAL/ESGOTO",UN    ,AS,"794,41"
4220,11296,"TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 900 MM, REDE PLUVIAL/ESGOTO",UN    ,AS,"2.531,16"
4221,11299,"TAMPAO FOFO SIMPLES, CLASSE A15 CARGA MAX 1,5 T, *550 X 1100* MM, REDE TELEFONE",UN    ,AS,"856,74"
4222,11688,"TANQUE ACO INOXIDAVEL (ACO 304) COM ESFREGADOR E VALVULA, DE *50 X 40 X 22* CM",UN    ,CR,"430,33"
4223,37736,"TANQUE DE ACO CARBONO NAO REVESTIDO, PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 10 M3, COM BOMBA CENTRIFUGA POR TOMADA DE FORCA, VAZAO MAXIMA *75* M3/H (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"88.800,00"
