,CODIGO  ,DESCRICAO DO INSUMO,UNIDADE,ORIGEM DO PRECO,  PRECO MEDIANO R$
4213,37740,"TANQUE DE ACO PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 4 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"59.207,35"
4214,37738,"TANQUE DE ACO PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 6 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"70.343,98"
4215,37737,"TANQUE DE ACO PARA TRANSPORTE DE AGUA COM CAPACIDADE DE 8 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"55.965,05"
4216,25014,"TANQUE DE ASFALTO ESTACIONARIO COM MACARICO, CAPACIDADE 20.000 L",UN    ,AS,"117.216,46"
4217,25013,"TANQUE DE ASFALTO ESTACIONARIO COM SERPENTINA, CAPACIDADE 20.000 L",UN    ,AS,"122.855,27"
4218,14405,"TANQUE DE ASFALTO ESTACIONARIO COM SERPENTINA, CAPACIDADE 30.000 L",UN    ,AS,"144.212,20"
4219,20271,"TANQUE DE LOUCA BRANCA, COM COLUNA, *30* L",UN    ,CR,"417,11"
4220,10423,"TANQUE DE LOUCA BRANCA, SUSPENSO, *20* L",UN    ,CR,"306,26"
4221,36790,"TANQUE DUPLO EM MARMORE SINTETICO COM CUBA LISA E ESFREGADOR, *110 X 60* CM",UN    ,CR,"252,94"
4222,37589,"TANQUE SIMPLES EM MARMORE SINTETICO COM COLUNA, CAPACIDADE *22* L, *60 X 46* CM",UN    ,CR,"309,92"
4223,11690,"TANQUE SIMPLES EM MARMORE SINTETICO DE FIXAR NA PAREDE, CAPACIDADE *22* L, *60 X 46* CM",UN    ,CR,"164,64"
4224,20234,"TANQUE SIMPLES EM MARMORE SINTETICO SUSPENSO, CAPACIDADE *38* L, *60 X 60* CM",UN    ,CR,"208,35"
4225,4763,TAQUEADOR OU TAQUEIRO (HORISTA),H     ,CR,"24,34"
4226,41070,TAQUEADOR OU TAQUEIRO (MENSALISTA),MES   ,CR,"4.294,19"
4227,44480,"TARIFA ""A"" ENTRE  0 E 20M3 FORNECIMENTO  D'AGUA",M3    ,CR,"14,00"
4228,11457,"TARJETA LIVRE / OCUPADO PARA PORTA DE BANHEIRO, CORPO EM ZAMAC E ESPELHO EM LATAO",UN    ,CR,"44,60"
4229,44073,"TARUGO DELIMITADOR DE PROFUNDIDADE EM ESPUMA DE POLIETILENO DE BAIXA DENSIDADE 10 MM, CINZA",M     ,CR,"0,61"
4230,21121,"TE CPVC, SOLDAVEL, 90 GRAUS, 15 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"2,86"
4231,38010,"TE CPVC, SOLDAVEL, 90 GRAUS, 22 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"4,67"
4232,38011,"TE CPVC, SOLDAVEL, 90 GRAUS, 28 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"8,62"
4233,38012,"TE CPVC, SOLDAVEL, 90 GRAUS, 35 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"29,46"
4234,38013,"TE CPVC, SOLDAVEL, 90 GRAUS, 42 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"38,25"
4235,38014,"TE CPVC, SOLDAVEL, 90 GRAUS, 54 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"62,25"
4236,38015,"TE CPVC, SOLDAVEL, 90 GRAUS, 73 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"150,31"
4237,38016,"TE CPVC, SOLDAVEL, 90 GRAUS, 89 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"182,89"
4238,12741,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 104 MM",UN    ,AS,"1.603,48"
4239,12733,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 15 MM",UN    ,AS,"8,07"
4240,12734,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 22 MM",UN    ,AS,"17,19"
4241,12735,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 28 MM",UN    ,AS,"28,29"
4242,12736,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 35 MM",UN    ,AS,"64,67"
4243,12737,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 42 MM",UN    ,AS,"83,31"
4244,12738,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 54 MM",UN    ,AS,"164,67"
4245,12739,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 66 MM",UN    ,AS,"468,74"
4246,12740,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 79 MM",UN    ,AS,"733,37"
4247,6297,"TE DE FERRO GALVANIZADO, DE 1 1/2""",UN    ,AS,"37,88"
4248,6296,"TE DE FERRO GALVANIZADO, DE 1 1/4""",UN    ,AS,"29,90"
4249,6294,"TE DE FERRO GALVANIZADO, DE 1/2""",UN    ,AS,"8,52"
4250,6323,"TE DE FERRO GALVANIZADO, DE 1""",UN    ,AS,"19,54"
4251,6299,"TE DE FERRO GALVANIZADO, DE 2 1/2""",UN    ,AS,"113,93"
4252,6298,"TE DE FERRO GALVANIZADO, DE 2""",UN    ,AS,"60,00"
4253,6295,"TE DE FERRO GALVANIZADO, DE 3/4""",UN    ,AS,"12,14"
4254,6322,"TE DE FERRO GALVANIZADO, DE 3""",UN    ,AS,"152,59"
4255,6300,"TE DE FERRO GALVANIZADO, DE 4""",UN    ,AS,"281,32"
4256,6321,"TE DE FERRO GALVANIZADO, DE 5""",UN    ,AS,"401,85"
4257,6301,"TE DE FERRO GALVANIZADO, DE 6""",UN    ,AS,"941,90"
4258,7105,"TE DE INSPECAO, PVC,  100 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL",UN    ,CR,"45,52"
4259,20183,"TE DE INSPECAO, PVC, SERIE R, 100 X 75 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS",UN    ,CR,"59,94"
4260,38448,"TE DE INSPECAO, PVC, SERIE R, 150 X 100 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS",UN    ,CR,"281,63"
4261,20182,"TE DE INSPECAO, PVC, SERIE R, 75 X 75 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS",UN    ,CR,"34,21"
4262,7119,"TE DE REDUCAO COM ROSCA, PVC, 90 GRAUS, 1 X 3/4"", PARA AGUA FRIA PREDIAL",UN    ,CR,"11,94"
4263,7120,"TE DE REDUCAO COM ROSCA, PVC, 90 GRAUS, 3/4 X 1/2"", PARA AGUA FRIA PREDIAL",UN    ,CR,"8,19"
4264,6319,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1""",UN    ,AS,"44,50"
4265,6304,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4""",UN    ,AS,"44,50"
4266,21116,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4""",UN    ,AS,"33,70"
4267,6320,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""",UN    ,AS,"22,92"
4268,6303,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""",UN    ,AS,"22,92"
4269,6308,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 1 1/2""",UN    ,AS,"123,14"
4270,6317,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 1 1/4""",UN    ,AS,"123,14"
4271,6307,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 1""",UN    ,AS,"123,14"
4272,6309,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2""",UN    ,AS,"126,72"
4273,6318,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2""",UN    ,AS,"66,42"
4274,6306,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/4""",UN    ,AS,"66,42"
4275,6305,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1""",UN    ,AS,"66,42"
4276,6302,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""",UN    ,AS,"14,09"
4277,6312,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 1 1/2""",UN    ,AS,"177,13"
4278,6311,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 1 1/4""",UN    ,AS,"177,13"
4279,6310,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 1""",UN    ,AS,"177,13"
4280,6314,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2 1/2""",UN    ,AS,"177,13"
4281,6313,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2""",UN    ,AS,"177,13"
4282,6315,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 2""",UN    ,AS,"335,38"
4283,6316,"TE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 3""",UN    ,AS,"335,38"
4284,38878,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 16 X 20 X 16 MM",UN    ,AS,"21,48"
4285,38879,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 16 X 25 X 16 MM",UN    ,AS,"40,26"
4286,38881,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 X 16 X 16 MM",UN    ,AS,"21,07"
4287,38880,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 X 16 X 20 MM",UN    ,AS,"22,08"
4288,38882,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 X 20 X 16 MM",UN    ,AS,"22,87"
4289,38883,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 X 25 X 20 MM",UN    ,AS,"33,82"
4290,38884,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 X 16 X 16 MM",UN    ,AS,"36,71"
4291,38885,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 X 16 X 20 MM",UN    ,AS,"35,51"
4292,38886,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 X 16 X 25 MM",UN    ,AS,"38,33"
4293,38887,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 X 20 X 20 MM",UN    ,AS,"34,42"
4294,38888,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 X 20 X 25 MM",UN    ,AS,"40,92"
4295,38890,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 X 32 X 25 MM",UN    ,AS,"60,83"
4296,38893,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 32 X 20 X 32 MM",UN    ,AS,"48,92"
4297,38894,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 32 X 25 X 25 MM",UN    ,AS,"62,13"
4298,38896,"TE DE REDUCAO METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 32 X 25 X 32 MM",UN    ,AS,"63,35"
4299,39324,"TE DE REDUCAO, CPVC, 22 X 15 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"6,33"
4300,39325,"TE DE REDUCAO, CPVC, 28 X 22 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"9,59"
4301,39326,"TE DE REDUCAO, CPVC, 35 X 28 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"24,69"
4302,39327,"TE DE REDUCAO, CPVC, 42 X 35 MM, PARA AGUA QUENTE PREDIAL",UN    ,AS,"37,40"
4303,20176,"TE DE REDUCAO, PVC LEVE, CURTO, 90 GRAUS, COM BOLSA PARA ANEL, 150 X 100 MM, PARA ESGOTO",UN    ,CR,"51,65"
4304,11378,"TE DE REDUCAO, PVC PBA, BBB, JE, DN 100 X 50 / DE 110 X 60 MM, PARA REDE AGUA (NBR 10351)",UN    ,AS,"115,70"
4305,11379,"TE DE REDUCAO, PVC PBA, BBB, JE, DN 100 X 75 / DE 110 X 85 MM, PARA REDE AGUA (NBR 10351)",UN    ,AS,"97,77"
4306,11493,"TE DE REDUCAO, PVC PBA, BBB, JE, DN 75 X 50 / DE 85 X 60 MM, PARA REDE AGUA (NBR 10351)",UN    ,AS,"56,39"
4307,42717,"TE DE REDUCAO, PVC, BBB, JE, 90 GRAUS, DN 200 X 150 MM, PARA TUBO CORRUGADO E/OU LISO, REDE COLETORA ESGOTO (NBR 10569)",UN    ,AS,"678,12"
4308,42718,"TE DE REDUCAO, PVC, BBB, JE, 90 GRAUS, DN 250 X 150 MM, PARA TUBO CORRUGADO E/OU LISO, REDE COLETORA ESGOTO (NBR 10569)",UN    ,AS,"752,85"
4309,7106,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 110 MM X 60 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"194,20"
4310,7104,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 25 MM X 20 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"4,05"
4311,7136,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 32 MM X 25 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"7,61"
4312,7128,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 40 MM X 32 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"12,47"
4313,7108,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 50 MM X 20 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"13,35"
4314,7129,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 50 MM X 25 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"11,09"
4315,7130,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 50 MM X 32 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"18,10"
4316,7131,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 50 MM X 40 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"22,20"
4317,7132,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 75 MM X 50 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"61,63"
4318,7133,"TE DE REDUCAO, PVC, SOLDAVEL, 90 GRAUS, 85 MM X 60 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"95,72"
4319,37420,"TE DE SERVICO INTEGRADO, EM POLIPROPILENO (PP), PARA TUBOS EM PEAD/PVC, 60 X 20 MM - LIGACAO PREDIAL DE AGUA",UN    ,AS,"48,01"
4320,37421,"TE DE SERVICO INTEGRADO, EM POLIPROPILENO (PP), PARA TUBOS EM PEAD/PVC, 60 X 32 MM - LIGACAO PREDIAL DE AGUA",UN    ,AS,"65,62"
4321,37422,"TE DE SERVICO INTEGRADO, EM POLIPROPILENO (PP), PARA TUBOS EM PEAD, 63 X 20 MM - LIGACAO PREDIAL DE AGUA",UN    ,AS,"61,42"
4322,37443,"TE DE SERVICO, PEAD PE 100, DE 125 X 20 MM, PARA ELETROFUSAO",UN    ,AS,"210,18"
4323,37444,"TE DE SERVICO, PEAD PE 100, DE 125 X 32 MM, PARA ELETROFUSAO",UN    ,AS,"213,75"
4324,37445,"TE DE SERVICO, PEAD PE 100, DE 125 X 63 MM, PARA ELETROFUSAO",UN    ,AS,"323,98"
4325,37446,"TE DE SERVICO, PEAD PE 100, DE 200 X 20 MM, PARA ELETROFUSAO",UN    ,AS,"353,19"
4326,37447,"TE DE SERVICO, PEAD PE 100, DE 200 X 32 MM, PARA ELETROFUSAO",UN    ,AS,"358,72"
4327,37448,"TE DE SERVICO, PEAD PE 100, DE 200 X 63 MM, PARA ELETROFUSAO",UN    ,AS,"492,04"
4328,37440,"TE DE SERVICO, PEAD PE 100, DE 63 X 20 MM, PARA ELETROFUSAO",UN    ,AS,"166,83"
4329,37441,"TE DE SERVICO, PEAD PE 100, DE 63 X 32 MM, PARA ELETROFUSAO",UN    ,AS,"166,83"
4330,37442,"TE DE SERVICO, PEAD PE 100, DE 63 X 63 MM, PARA ELETROFUSAO",UN    ,AS,"200,93"
4331,38017,"TE DE TRANSICAO, CPVC, SOLDAVEL, 15 MM X 1/2"", PARA AGUA QUENTE",UN    ,AS,"9,01"
4332,38018,"TE DE TRANSICAO, CPVC, SOLDAVEL, 22 MM X 1/2"", PARA AGUA QUENTE",UN    ,AS,"9,94"
4333,39895,"TE DUPLA CURVA BRONZE/LATAO (REF 764) SEM ANEL DE SOLDA, ROSCA F X BOLSA X ROSCA F, 1/2"" X 15 X 1/2""",UN    ,AS,"58,25"
4334,39896,"TE DUPLA CURVA BRONZE/LATAO (REF 764) SEM ANEL DE SOLDA, ROSCA F X BOLSA X ROSCA F, 3/4"" X 22 X 3/4""",UN    ,AS,"85,37"
4335,38873,"TE METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 16 MM",UN    ,AS,"19,05"
4336,38874,"TE METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 MM",UN    ,AS,"23,16"
4337,38875,"TE METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 MM",UN    ,AS,"40,94"
4338,38876,"TE METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 32 MM",UN    ,AS,"55,09"
4339,39000,"TE MISTURADOR COM INSERTO METALICO, FEMEA, PPR, DN 25 MM X 3/4"", PARA AGUA QUENTE E FRIA PREDIAL",UN    ,CR,"32,41"
4340,38674,"TE MISTURADOR DE TRANSICAO, CPVC, COM ROSCA, 22 MM X 3/4"", PARA AGUA QUENTE",UN    ,AS,"31,32"
4341,38911,"TE MISTURADOR METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 16 MM X 1/2""",UN    ,AS,"68,32"
4342,38912,"TE MISTURADOR METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 MM X 3/4""",UN    ,AS,"86,82"
4343,38019,"TE MISTURADOR, CPVC, SOLDAVEL, 15 MM, PARA AGUA QUENTE",UN    ,AS,"7,85"
4344,38020,"TE MISTURADOR, CPVC, SOLDAVEL, 22 MM, PARA AGUA QUENTE",UN    ,AS,"9,94"
4345,38454,"TE MISTURADOR, PPR, F M M, DN 20 X 20 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"5,91"
4346,38455,"TE MISTURADOR, PPR, F M M, DN 25 X 25 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"5,41"
4347,38462,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 110 X 110 X 110 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"152,86"
4348,36362,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 20 X 20 X 20 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"2,33"
4349,36298,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 25 X 25 X 25 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"3,45"
4350,38456,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 32 X 32 X 32 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"5,62"
4351,38457,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 40 X 40 X 40 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"12,67"
4352,38458,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 50 X 50 X 50 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"16,99"
4353,38459,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 63 X 63 X 63 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"29,98"
4354,38460,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 75 X 75 X 75 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"62,62"
4355,38461,"TE NORMAL, PPR, SOLDAVEL, 90 GRAUS, DN 90 X 90 X 90 MM, PARA AGUA QUENTE PREDIAL",UN    ,CR,"95,53"
4356,7094,"TE PVC ROSCAVEL 90 GRAUS, 1"", PARA  AGUA FRIA PREDIAL",UN    ,CR,"13,99"
4357,7116,"TE PVC SOLDAVEL, BBB, 90 GRAUS, DN 40 MM, PARA ESGOTO SECUNDARIO PREDIAL",UN    ,CR,"3,86"
4358,7118,"TE PVC, ROSCAVEL, 90 GRAUS, 1 1/2"", AGUA FRIA PREDIAL",UN    ,CR,"30,88"
4359,7117,"TE PVC, ROSCAVEL, 90 GRAUS, 1 1/4"", AGUA FRIA PREDIAL",UN    ,CR,"27,45"
4360,7098,"TE PVC, ROSCAVEL, 90 GRAUS, 1/2"",  AGUA FRIA PREDIAL",UN    ,CR,"3,82"
4361,7110,"TE PVC, ROSCAVEL, 90 GRAUS, 2"",  AGUA FRIA PREDIAL",UN    ,CR,"67,16"
4362,7123,"TE PVC, ROSCAVEL, 90 GRAUS, 3/4"", AGUA FRIA PREDIAL",UN    ,CR,"4,92"
4363,7121,"TE PVC, SOLDAVEL, COM BUCHA DE LATAO NA BOLSA CENTRAL, 90 GRAUS, 20 MM X 1/2"", PARA AGUA FRIA PREDIAL",UN    ,CR,"12,13"
4364,7137,"TE PVC, SOLDAVEL, COM BUCHA DE LATAO NA BOLSA CENTRAL, 90 GRAUS, 25 MM X 1/2"", PARA AGUA FRIA PREDIAL",UN    ,CR,"10,92"
4365,7122,"TE PVC, SOLDAVEL, COM BUCHA DE LATAO NA BOLSA CENTRAL, 90 GRAUS, 25 MM X 3/4"", PARA AGUA FRIA PREDIAL",UN    ,CR,"13,65"
4366,7114,"TE PVC, SOLDAVEL, COM BUCHA DE LATAO NA BOLSA CENTRAL, 90 GRAUS, 32 MM X 3/4"", PARA AGUA FRIA PREDIAL",UN    ,CR,"21,04"
4367,7109,"TE PVC, SOLDAVEL, COM ROSCA NA BOLSA CENTRAL, 90 GRAUS, 20 MM X 1/2"", PARA AGUA FRIA PREDIAL",UN    ,CR,"3,69"
4368,7135,"TE PVC, SOLDAVEL, COM ROSCA NA BOLSA CENTRAL, 90 GRAUS, 25 MM X 1/2"", PARA AGUA FRIA PREDIAL",UN    ,CR,"5,75"
4369,37947,"TE PVC, SOLDAVEL, COM ROSCA NA BOLSA CENTRAL, 90 GRAUS, 25 MM X 3/4"", PARA AGUA FRIA PREDIAL",UN    ,CR,"5,83"
4370,7103,"TE PVC, SOLDAVEL, COM ROSCA NA BOLSA CENTRAL, 90 GRAUS, 32 MM X 3/4"", PARA AGUA FRIA PREDIAL",UN    ,CR,"13,35"
4371,40419,"TE RANHURADO EM FERRO FUNDIDO, DN 50 (2"")",UN    ,AS,"48,71"
4372,40420,"TE RANHURADO EM FERRO FUNDIDO, DN 65 (2 1/2"")",UN    ,AS,"71,07"
4373,40421,"TE RANHURADO EM FERRO FUNDIDO, DN 80 (3"")",UN    ,AS,"75,65"
4374,7126,"TE REDUCAO PVC, ROSCAVEL, 90 GRAUS,  1.1/2"" X 3/4"",  AGUA FRIA PREDIAL",UN    ,CR,"28,01"
4375,38905,"TE ROSCA FEMEA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 16 MM X 1/2""",UN    ,AS,"21,41"
4376,38907,"TE ROSCA FEMEA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 MM X 1/2""",UN    ,AS,"22,78"
4377,38908,"TE ROSCA FEMEA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 MM X 3/4""",UN    ,AS,"25,63"
4378,38909,"TE ROSCA FEMEA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 MM X 1/2""",UN    ,AS,"36,85"
4379,38910,"TE ROSCA FEMEA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 MM X 3/4""",UN    ,AS,"39,80"
4380,38897,"TE ROSCA MACHO, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 16 MM X 1/2""",UN    ,AS,"21,50"
4381,38899,"TE ROSCA MACHO, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 MM X 1/2""",UN    ,AS,"24,18"
4382,38900,"TE ROSCA MACHO, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 20 MM X 3/4""",UN    ,AS,"25,21"
4383,38901,"TE ROSCA MACHO, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 25 MM X 3/4""",UN    ,AS,"41,24"
4384,38904,"TE ROSCA MACHO, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 32 MM X 1""",UN    ,AS,"67,00"
4385,38903,"TE ROSCA MACHO, METALICO, PARA CONEXAO COM ANEL DESLIZANTE EM TUBO PEX, DN 32 MM X 3/4""",UN    ,AS,"66,58"
4386,7091,"TE SANITARIO, PVC, DN 100 X 100 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",UN    ,CR,"18,18"
4387,11655,"TE SANITARIO, PVC, DN 100 X 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",UN    ,CR,"17,37"
4388,11656,"TE SANITARIO, PVC, DN 100 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL",UN    ,CR,"18,16"
4389,37948,"TE SANITARIO, PVC, DN 40 X 40 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",UN    ,CR,"3,68"
4390,7097,"TE SANITARIO, PVC, DN 50 X 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",UN    ,CR,"8,07"
4391,11657,"TE SANITARIO, PVC, DN 75 X 50 MM, SERIE NORMAL PARA ESGOTO PREDIAL",UN    ,CR,"15,83"
4392,11658,"TE SANITARIO, PVC, DN 75 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL",UN    ,CR,"16,13"
4393,7146,"TE SOLDAVEL, PVC, 90 GRAUS, 110 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UN    ,CR,"207,97"
4394,7138,"TE SOLDAVEL, PVC, 90 GRAUS, 20 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UN    ,CR,"1,17"
4395,7139,"TE SOLDAVEL, PVC, 90 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UN    ,CR,"1,54"
